ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;595672536774;-4.1;4;-0.1;
1;595672795051;-4.1;4.1;-0.2;
2;595673044997;-4.3;3.9;-0.1;
3;595673311606;-4.5;3.7;0.1;
4;595673553220;-4.5;3.7;0.2;
5;595673794834;-4.6;3.7;0.4;
6;595674044780;-5.4;1.3;0.7;
7;595674311389;-6.5;-8.1;2.2;
8;595674569666;-5.9;-14.9;4;
9;595674819612;-4.7;-18.4;4.6;
10;595675077889;-2.9;-20.9;4.8;
11;595675336166;0.7;-25.3;4.9;
12;595675577780;4.4;-29.2;3.9;
13;595675844389;6;-31.6;3.5;
14;595676094335;6;-35.6;3.7;
15;595676360944;6.5;-38.9;3.3;
16;595676594227;7.1;-42.7;3.8;
17;595676852504;7.1;-44.9;4.3;
18;595677119113;6.9;-45.1;3.9;
19;595677377390;6.2;-44.9;4.5;
20;595677635667;6.3;-44.7;4.5;
21;595677877281;5.4;-44.1;5.2;
22;595678143890;4.9;-43.7;5.3;
23;595678385504;4.6;-43.3;5.5;
24;595678643782;4.6;-43.1;5.7;
25;595678910390;4.5;-42.7;5.9;
26;595679168668;2.8;-41.5;7.4;
27;595679418613;0.8;-39.7;7.7;
28;595679668559;-5.1;-33.8;8.4;
29;595679926837;-10.2;-24;6.1;
30;595680176782;-14;-15.1;3.4;
31;595680443391;-15.9;-11.2;2.4;
32;595680693337;-15.7;-8.6;2.4;
33;595680951614;-15;-5;1.5;
34;595681209891;-15.9;12.8;-0.3;
35;595681459837;-16.7;22.3;-2.4;
36;595681718114;-18.7;27.5;-5;
37;595681976392;-19.2;32.5;-7.1;
38;595682243000;-16.2;35.6;-6.1;
39;595682484615;-13;37.9;-5.8;
40;595682742892;-11;40.8;-5.6;
41;595683009501;-7.6;42.5;-4.5;
42;595683251115;-3.4;40.7;-1.6;
43;595683509392;-2.8;38.4;-1.6;
44;595683767670;-3;38.1;-1.1;
45;595684017615;-2.3;34.4;-0.2;
46;595684275893;-2.2;27.4;0.3;
47;595684525838;-1.5;26.8;0.7;
48;595684784116;-0.5;31.8;1.1;
49;595685034061;-1.8;42.2;-1.2;
50;595685300670;-4;50;-5.1;
51;595685550616;-5.2;54.6;-7.2;
52;595685808893;-4.7;59.1;-6.2;
53;595686058839;-4.7;60.3;-4.7;
54;595686317116;-8.4;64.3;-5.1;
55;595686575393;-19.7;65.4;-9.6;
56;595686825339;-35.1;65.1;-16.6;
57;595687083616;-44.2;63;-16.6;
58;595687341894;-48.6;59.3;-9.8;
59;595687600171;-50.2;53.7;-2.1;
60;595687850117;-52.3;47.6;1.3;
61;595688108394;-53.5;46;2.1;
62;595688358390;-55.9;46.1;3.3;
63;595688616667;-56.5;45.4;3.2;
64;595688866613;-55.8;43.3;2.8;
65;595689124915;-53.6;39.4;3.1;
66;595689383117;-48.3;31.8;5;
67;595689633063;-36.8;21.4;8.3;
68;595689891340;-28;10.2;9.3;
69;595690149643;-22.6;0;9.2;
70;595690407920;-20.9;-5.1;8.9;
71;595690649534;-20.3;-8.5;8.3;
72;595690899480;-19.4;-9.6;8.4;
73;595691157757;-18;-16.5;10;
74;595691424366;-15.7;-19.2;10.7;
75;595691682643;-15.2;-22.1;10.8;
76;595691940921;-15.1;-25;10.8;
77;595692190866;-19.5;-23.6;11.7;
78;595692449144;-26.7;-20.8;13.1;
79;595692699089;-32.4;-17.3;15;
80;595692957367;-34.3;-16;16.2;
81;595693215644;-34.4;-15.6;16;
82;595693482253;-34.4;-15.2;15.7;
83;595693715535;-34.4;-14.8;15.6;
84;595693982144;-33;-14.8;14.7;
85;595694223758;-33;-14.4;14.6;
86;595694490367;-32.9;-13.6;14.8;
87;595694748644;-27.8;-8.1;11.5;
88;595695006922;-21.2;1.4;6.4;
89;595695265199;-14.7;11.3;2.9;
90;595695515145;-12.2;30;-0.7;
91;595695765091;-14.9;51.7;-6.7;
92;595696023368;-22.1;68.7;-14.2;
93;595696273314;-51.6;82.4;-43.7;
94;595696531591;-157.4;78.6;-149.1;
95;595696789868;-27.2;79.7;-17.8;
96;595697039814;-9.7;53.4;2.4;
97;595697298116;-7.1;36.1;3.6;
98;595697564750;-6.7;20.5;4.6;
99;595697823027;-7.8;10.1;4.6;
100;595698064641;-8.2;1.8;4.7;
101;595698331250;-8.2;-5.6;4.5;
102;595698589528;-7.5;-14.4;4.7;
103;595698856136;-8.1;-23.1;5;
104;595699097751;-9.2;-30.7;5.6;
105;595699355953;-12.2;-38.3;8.5;
106;595699605899;-13.4;-39.3;9.4;
107;595699872507;-12.9;-38.6;8.9;
108;595700130785;-11.7;-38.1;8.2;
109;595700372399;-12.1;-38.3;8.5;
110;595700630676;-12.2;-38;8.5;
111;595700888953;-12.2;-37.8;8.5;
112;595701147231;-12.3;-37.4;8.7;
113;595701397176;-12.3;-37;8.7;
114;595701655454;-12.2;-36.7;8.5;
115;595701905399;-12.1;-36.1;8.3;
116;595702163677;-12.2;-35.3;8.4;
