ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;180823051626;-0.8;-0.3;-0.4;
1;180823309904;-0.8;-0.3;-0.3;
2;180823559849;-0.6;-0.3;-0.3;
3;180823818127;-0.6;-0.3;-0.3;
4;180824059741;-0.5;-0.3;-0.4;
5;180824309687;-0.5;-0.3;-0.4;
6;180824551301;-0.4;-0.5;-0.4;
7;180824817910;0.2;0.4;-0.1;
8;180825076187;1;5.6;-0.3;
9;180825334464;1.4;6.3;-0.5;
10;180825584410;2.4;7.2;-0.5;
11;180825842687;2.5;4.6;-0.2;
12;180826100964;2.7;-1;-0.4;
13;180826350910;3.6;-6.8;0.5;
14;180826600856;3.5;-12.8;1.4;
15;180826875796;3;-22;1.5;
16;180827117411;2.1;-31.7;1.2;
17;180827375688;2;-40.3;1.7;
18;180827625634;0.8;-50.6;2.7;
19;180827875579;-1.2;-62.6;4.2;
20;180828142188;-7.6;-73.7;11.2;
21;180828392134;-19.8;-81.8;24.3;
22;180828650411;-140;-85.2;142.8;
23;180828908688;-145.7;-83;150.1;
24;180829158634;-154.1;-77.7;159;
25;180829408580;-162.8;-65.4;168.3;
26;180829683520;-165.6;-57.5;168.9;
27;180829925134;-169.3;-53.5;174.2;
28;180830183412;-169.2;-50.3;174.8;
29;180830441689;-170.1;-43.1;176.3;
30;180830691635;-170.5;-31.6;176.3;
31;180830949912;-170.7;-21.7;175.7;
32;180831216521;-171.8;-10.5;177.2;
33;180831466467;-174.5;-0.5;176.9;
34;180831724744;-174.3;12.1;177.1;
35;180831974690;-174.8;19.4;176.9;
36;180832224635;-173.7;17.8;178.9;
37;180832491244;-174.9;15.1;177.6;
38;180832732858;-174.7;22.1;177.9;
39;180832991136;-175.1;29.5;177.9;
40;180833249413;-176.2;36.8;177;
41;180833491027;-177.6;41.7;176.4;
42;180833757636;-178.6;40.9;175.8;
43;180834015913;-177.7;35.6;177.5;
44;180834274191;-177.1;29.2;178.6;
45;180834524136;-176.5;23.2;177.8;
46;180834782414;-175.2;18;176.5;
47;180835040691;-174.3;1.9;176.9;
48;180835290637;-173.5;-16.7;178.9;
49;180835557245;-172.4;-42.2;177.7;
50;180835807191;-171.5;-61.9;175;
51;180836057137;-158.8;-78.6;162.7;
52;180836315414;-14.1;-79.2;17.7;
53;180836573691;0.4;-59.6;3.8;
54;180836831969;1.1;-41;1.9;
55;180837081914;4.2;-22.4;-2.1;
56;180837331860;4.7;-2.2;-3.3;
57;180837590137;3.4;13;-2.4;
58;180837848415;3.8;29.2;-2.8;
59;180838106692;6;38;-2.4;
60;180838348306;5.4;45.7;-4.8;
61;180838606584;4.9;55.5;-4.7;
62;180838873192;0.5;69.9;-10.1;
63;180839123138;-14.6;81.1;-23.8;
64;180839389747;-91.1;88;-99.8;
65;180839631361;-156.6;80.3;-164;
66;180839897970;-162;74.7;-168.7;
67;180840147916;-165.5;69.2;-173.7;
68;180840397861;-168.5;66.1;-175.3;
69;180840639476;-169.8;57.2;-176.3;
70;180840914416;-170.1;46.9;-176.4;
71;180841172693;-172.5;39.6;-176.8;
72;180841414307;-172.5;36.5;-178.6;
73;180841672585;-170.5;32.2;-177.6;
74;180841922530;-169.5;32.2;-176.2;
75;180842189139;-170.8;42.1;-177.3;
76;180842430753;-172.4;51.2;-177.4;
77;180842697362;-171.7;55.5;-177.2;
78;180842955640;-167.7;62.9;-173.8;
79;180843213917;-164.7;69.8;-173.3;
80;180843472194;-157.8;78.7;-167.6;
81;180843722140;-12.1;82;-21.3;
82;180843972086;1.1;64.1;-6.8;
83;180844230363;2.4;51.5;-4.8;
84;180844488640;5.1;46.9;-3.1;
85;180844746917;7.7;40.8;-0.9;
86;180845005195;5.9;34.4;-3.1;
87;180845255140;4.4;26.8;-1.6;
88;180845530081;3.2;13;-0.9;
89;180845780027;3.6;2.4;-0.3;
90;180846029972;3.8;-5.6;1.6;
91;180846288250;5.2;-13.3;1.2;
92;180846538195;4.4;-22.2;2.4;
93;180846796473;3.9;-31.3;3.7;
94;180847054750;3.4;-41.2;4.8;
95;180847313027;1.1;-53.5;6.3;
96;180847562973;-0.9;-64.9;7.5;
97;180847812919;-12.8;-75.2;18.9;
98;180848071196;-13.5;-83.5;21.1;
99;180848321142;-126.4;-85.6;133.5;
100;180848587750;-154.2;-76;162;
101;180848829365;-165.1;-65.7;172.2;
102;180849087642;-167.7;-55.9;175.7;
103;180849354251;-167.7;-52.1;176.1;
104;180849612528;-167;-48.8;175.3;
105;180849870805;-168.1;-44.9;176;
106;180850120751;-167.7;-40.3;176.8;
107;180850370697;-169;-32.1;177.7;
108;180850628974;-170.6;-16;178.6;
109;180850887251;-169.7;-9.2;-179.6;
110;180851145529;-168.8;-10.9;178;
111;180851395474;-166.7;-9.7;176.9;
112;180851653752;-166.9;-5.7;178.2;
113;180851903697;-168.1;3.2;178;
114;180852161975;-166.4;13.8;179;
115;180852420252;-167.6;17.7;179.1;
116;180852670198;-168.4;25.5;179.6;
117;180852920143;-169.3;34.2;179.8;
