ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;508544428941;-4.6;-6;0.1;
1;508544687044;-4.3;-6;-0.1;
2;508544945221;-4.2;-6;-0.2;
3;508545203248;-4;-5.9;-0.2;
4;508545453219;-4;-5.9;-0.3;
5;508545711496;-4.6;-6.1;-0.4;
6;508545961542;-4.9;-6.5;-0.3;
7;508546203156;-4.5;-6.5;-0.1;
8;508546453302;-4.6;-6.4;-0.4;
9;508546711579;-4.3;-5.9;-1.1;
10;508546978188;-4.2;-5.8;-1;
11;508547219927;-4.2;-5.8;-1;
12;508547486686;-4.5;-6.3;-0.9;
13;508547736507;-4.4;-6.6;-0.9;
14;508547994784;-4.4;-7.3;-0.8;
15;508548244705;-4.2;-8.3;-0.8;
16;508548502982;-4.3;-9.9;-0.5;
17;508548761384;-3.9;-11.5;-0.6;
18;508549002998;-3.9;-12.5;-0.9;
19;508549277889;-4.1;-13.8;-0.4;
20;508549535916;-3.8;-14;-0.8;
21;508549777430;-3.8;-14.1;-0.3;
22;508550044164;-3.7;-14;-0.7;
23;508550285778;-3.3;-14.3;-0.5;
24;508550544056;-3.8;-14.2;-0.5;
25;508550802333;-4.1;-15.1;-0.3;
26;508551052279;-3.5;-17.1;0.5;
27;508551310581;-3.9;-18.6;0.6;
28;508551552270;-3.6;-20.6;1;
29;508551827210;-4.3;-22.2;0.7;
30;508552085488;-4.2;-22.9;0.2;
31;508552335433;-3.5;-23.5;-0.3;
32;508552585379;-3.1;-24.5;0.3;
33;508552843657;-3.9;-23.9;0.8;
34;508553093602;-3.9;-23.7;0.7;
35;508553351880;-3.5;-22.4;-0.5;
36;508553618488;-3.8;-20.5;0;
37;508553868434;-3.8;-18.8;-0.4;
38;508554118380;-4.1;-16.3;-0.5;
39;508554359994;-4;-13.2;-0.9;
40;508554634934;-4.9;-13.2;0.6;
41;508554884880;-4.7;-14.3;0.9;
42;508555143157;-4.6;-14.1;-0.4;
43;508555409766;-4.7;-14.8;0;
44;508555651380;-4.7;-15;0.1;
45;508555901326;-4.5;-16;0.7;
46;508556176267;-4.4;-15.7;0;
47;508556426212;-4.6;-15.9;0.3;
48;508556676158;-4.1;-16;0.3;
49;508556942767;-4.5;-15.9;0.2;
50;508557192713;-4.3;-16.1;0.4;
51;508557442408;-4;-16.7;0.3;
52;508557717224;-3;-16.9;0.2;
53;508557958838;-2.8;-17.3;0.7;
54;508558225472;-2.6;-17.3;0.5;
55;508558475517;-2.7;-17.3;0.7;
56;508558742126;-3.4;-17;0.5;
57;508558992122;-3.8;-16.7;0.3;
58;508559242143;-4.2;-16.6;0.5;
59;508559500570;-4;-16.5;0.2;
60;508559758847;-3.8;-16;-0.3;
61;508560008793;-4.6;-15.6;-0.1;
62;508560258739;-5.2;-15.4;0.1;
63;508560525348;-5.1;-15.2;-0.3;
64;508560775293;-5.8;-15.2;-0.6;
65;508561025239;-5.8;-14.9;-0.9;
66;508561291848;-4.8;-13.6;-1.5;
67;508561541794;-4.6;-9.6;-2.2;
68;508561791739;-4.7;-5.5;-2.4;
69;508562050017;-4.9;-0.7;-2.2;
70;508562308294;-6.5;6.2;-1.2;
71;508562566571;-7.7;14.8;-0.9;
72;508562816517;-8.1;24;0;
73;508563074794;-9.5;36.6;-2;
74;508563324740;-10.7;50.2;-4.3;
75;508563583017;-10.5;59.3;-2.6;
76;508563841294;-14.8;68.7;-9.2;
77;508564091240;-20.4;75.5;-15.1;
78;508564349518;-13.9;69.5;-8;
79;508564607745;-10.1;41.2;-4;
80;508564857566;-6.2;17;-0.1;
81;508565115843;-4.6;7.1;0.2;
82;508565374120;-4.7;-2.2;0;
83;508565624066;-4;-13.1;1.1;
84;508565882343;-1.3;-17.3;-1.9;
85;508566140620;-1.4;-27.9;1.1;
86;508566390566;-2.9;-42.9;0.4;
87;508566640512;-4.4;-54.7;1.5;
88;508566907121;-5.3;-67.2;3.1;
89;508567157066;-4.2;-76.8;1.8;
90;508567415369;-3.5;-85.5;1.3;
91;508567673671;59.7;-87.8;-62.9;
92;508567923642;-179.5;-87.4;175.9;
93;508568173613;-173.1;-74;168.2;
94;508568431890;-175.8;-64.6;171.5;
95;508568690167;-178.9;-63.6;175;
96;508568940113;177.3;-62;-179.5;
97;508569215053;178;-59.4;-179.1;
98;508569456692;177.4;-54.4;-178.2;
99;508569714970;178.1;-45.1;179.6;
100;508569973247;177.3;-34.1;179.7;
101;508570223193;175.7;-21.7;179.6;
102;508570481470;174.9;-12.3;179.3;
103;508570723084;175;-9.5;179.1;
104;508570981361;175.2;-8.8;179.2;
105;508571247970;174.9;-9.4;179.9;
106;508571497916;175.6;-11.9;-179.7;
107;508571764525;175.3;-11.7;179.9;
108;508572014471;175.2;-12.6;179.5;
109;508572272748;175.2;-14.3;-180;
110;508572531025;174.5;-15.3;-179.4;
111;508572780971;174.2;-15.9;-179.7;
112;508573030917;174.3;-15.9;-179.7;
113;508573289194;174.2;-16;-179.5;
114;508573547471;173.1;-17.2;-179.1;
115;508573797417;172.3;-23.9;-175.5;
116;508574064026;171.2;-33.6;-173.6;
