ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;100526935318;5.8;6.8;0.2;
1;100527201927;5.6;9.1;0;
2;100527451873;7.6;25.1;-0.2;
3;100527701819;7.5;27.9;-1;
4;100527960096;7.2;30;-2.5;
5;100528201710;6.6;29.8;-2.4;
6;100528451656;6.1;29.6;-2.3;
7;100528709933;6.1;29.3;-2;
8;100528968210;4.5;22.8;0.2;
9;100529218156;3.2;8.8;1.6;
10;100529476433;3.6;7.7;2.1;
11;100529734711;3.7;10.2;1.9;
12;100529976325;2.7;15.8;1.8;
13;100530234602;1.2;14.4;0.9;
14;100530484548;-1.3;8.3;0.9;
15;100530751157;-0.6;3.3;0.9;
16;100531009434;0.8;-0.1;0.8;
17;100531259380;1.1;-2.9;1.2;
18;100531517657;1;-7.6;1.3;
19;100531767603;1.1;-10.7;1.1;
20;100532025880;1.4;-10.9;0.4;
21;100532284157;1.6;-9;0.2;
22;100532542435;1.5;-6.4;0.1;
23;100532792380;2.1;-1.7;-0.6;
24;100533050658;3.1;3.1;-0.4;
25;100533300603;3.8;6.9;-0.1;
26;100533550549;4.3;10.7;-0.4;
27;100533817083;4.1;12.8;-0.7;
28;100534067029;4;13.9;-0.7;
29;100534325306;3.9;14.6;-0.8;
30;100534583583;3.7;14.7;-1;
31;100534833529;3.5;15;-1.3;
32;100535091806;3.7;15;-1.2;
33;100535350084;3.5;14.9;-1.2;
34;100535608361;3.3;14.9;-1.2;
35;100535874970;3.3;14.9;-1.2;
36;100536124915;3.3;15;-1.2;
37;100536374861;4.3;17.6;-1.8;
38;100536633138;6.6;25.9;-2.8;
39;100536891416;8.5;29.7;-3.7;
40;100537149693;9.2;31.9;-3.7;
41;100537391307;9;34.3;-4.2;
42;100537641253;8.8;38.5;-4.2;
43;100537907862;8.4;44.4;-4.2;
44;100538166139;10.4;45.8;-2;
45;100538432748;14.1;43.7;1.8;
46;100538682694;14.9;42.2;2.7;
47;100538932639;14.8;41.7;2.1;
48;100539190917;14.5;40.4;1.8;
49;100539440862;14.6;38.2;2.2;
50;100539690808;14.1;36.3;1.8;
51;100539957417;14.1;33.9;1.9;
52;100540232357;13.8;31.3;2.1;
53;100540473972;13.6;29;1.9;
54;100540723917;13.5;27;1.8;
55;100540973863;13.4;25.2;1.8;
56;100541232140;13.3;23.9;1.8;
57;100541482086;12.9;22.3;1.9;
58;100541740363;11.7;19.9;1.9;
59;100541998641;10.6;16.4;2;
60;100542265249;9.7;11.9;2;
61;100542506864;8.8;7.3;1.7;
62;100542756809;8.4;2.3;1.6;
63;100543015087;8.3;-2;1.5;
64;100543265032;7.3;-0.5;0.8;
65;100543531641;6.6;1;0.4;
66;100543789918;6;-0.3;0.5;
67;100544039864;5.6;-0.9;0.6;
68;100544298141;4.1;-1.6;1.4;
69;100544564750;2.5;-1.4;1.3;
70;100544798033;1.3;-0.8;1;
71;100545064642;1.2;-0.1;1.1;
72;100545322919;1.1;0.8;1.1;
73;100545581196;0.5;1.2;1.3;
74;100545831142;0.1;1.2;1.4;
75;100546089419;-0.1;1.6;0.8;
76;100546339365;-0.4;1.6;0.9;
77;100546605974;-0.7;1.5;1;
78;100546855920;-1.4;0.9;1.4;
79;100547122528;-1.4;2.8;0;
80;100547364143;-1.5;2.9;0.4;
81;100547622420;-2.1;2.1;0.9;
82;100547880697;-2.4;1.4;1;
83;100548130643;-2.5;0.9;0.8;
84;100548397252;-2.6;0.8;0.8;
85;100548638866;-2.6;0.6;1;
86;100548897143;-2.6;0.4;1.2;
87;100549155421;-2.7;0.7;1;
88;100549422029;-2.4;0.9;0.9;
89;100549671975;-2.7;0.5;1.2;
90;100549930252;-2.5;-0.2;1.4;
91;100550180198;-2.2;0.3;1;
92;100550430144;-2.7;-1.3;1;
93;100550688421;-2.6;-2.5;1.1;
94;100550938367;-2.5;-3.3;1.1;
95;100551204976;-2.5;-3.6;1;
96;100551463253;-2.5;-3.7;1.2;
97;100551704867;-2.7;-4.1;1.3;
98;100551971476;-2.8;-4;1.2;
99;100552221422;-2.9;-3.9;1.2;
100;100552479699;-2.8;-3.8;1.1;
101;100552737976;-2.8;-4.1;1.3;
102;100552979591;-2.7;-4.2;1.3;
103;100553246199;-1.9;-7.8;1.8;
104;100553496145;-0.5;-12.1;2;
105;100553754422;-0.8;-16.7;1.9;
106;100554012700;-0.9;-17.9;1.8;
107;100554262645;0;-18.5;1.7;
108;100554529254;1.3;-17.2;1.9;
109;100554770868;2.1;-15.3;2.9;
110;100555029146;2.4;-14.6;2.8;
111;100555279091;2.3;-14.5;2.8;
112;100555545700;2.5;-9.1;2.4;
113;100555795646;3.3;-6.7;1.7;
