ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;17662768112;5;-0.9;-1.2;
1;17663026414;5.4;-0.2;-1.4;
2;17663284691;6.1;1.7;-1.5;
3;17663526205;6;1.9;-1.8;
4;17663784508;5.4;2.2;-1.7;
5;17664026097;5.1;1.9;-1.5;
6;17664284199;5.7;0.4;-1.4;
7;17664542476;7.3;-4.4;-0.9;
8;17664800704;9.3;-16.8;0.3;
9;17665050775;9.1;-31.5;1.8;
10;17665309102;8.2;-33.5;2.8;
11;17665567404;9.9;-37.6;1.2;
12;17665817350;11.7;-39.3;0.7;
13;17666075627;11.6;-45.3;2.6;
14;17666325548;10.4;-64.2;1.1;
15;17666583925;-3.4;-85.1;9.8;
16;17666842227;-168.7;-80.4;171.1;
17;17667100330;-170.6;-72.3;174.5;
18;17667350300;-171.9;-63.6;179.6;
19;17667608603;-171.5;-49.4;-178;
20;17667866930;-170.7;-30.3;-177.7;
21;17668125307;-172.6;-6.8;-178.4;
22;17668375203;-175.5;16;-178;
23;17668641762;-175.8;38;-178.7;
24;17668883401;-170.5;59.9;-176;
25;17669141703;-161;79.3;-167.8;
26;17669408287;-14.1;83.7;-21.4;
27;17669658133;3.8;73.3;-5.6;
28;17669908079;6.7;57.7;-2.6;
29;17670158024;6.4;46.2;-2.3;
30;17670416452;7.5;37.6;-2;
31;17670666397;9;26.9;-0.5;
32;17670924550;8.8;18.4;-0.9;
33;17671182852;10.7;8.2;-0.3;
34;17671449436;9.6;-8.3;0.2;
35;17671699531;5.3;-27.4;1.1;
36;17671949427;3.3;-40.7;-0.3;
37;17672207654;6.3;-54;-3.7;
38;17672457625;8.5;-66.6;-4.6;
39;17672715952;8.6;-78.1;-3.8;
40;17672982511;131.1;-89;-125.5;
41;17673232482;-174.9;-79.9;-179.2;
42;17673482378;-177.8;-71.4;-176.3;
43;17673740730;-176.5;-63.3;-177.1;
44;17673982294;-175.3;-54.9;-177.7;
45;17674248903;-172.9;-41.7;-178.9;
46;17674490542;-171.2;-18.9;178.9;
47;17674765433;-172.9;4.6;179.1;
48;17675015528;-173.3;25.2;180;
49;17675273731;-173.4;46.7;-179.7;
50;17675515320;-173.9;66.5;-179.2;
51;17675781879;-160.9;83.4;-166.3;
52;17676048487;-1.9;79.2;-7.4;
53;17676290102;3.3;63.1;-2.4;
54;17676540072;3.8;48.4;-2;
55;17676798350;3.7;35.5;-2.2;
56;17677056602;4.2;23.7;-1.9;
57;17677314954;3.1;13.8;-1.6;
58;17677564775;2.3;5.5;-2.3;
59;17677823152;5.6;-6.6;-2.3;
60;17678073123;8.5;-21.3;-5.4;
61;17678323069;9.2;-42.2;-6.4;
62;17678581346;9.9;-65.9;-8.9;
63;17678856311;42.7;-84.5;-42.2;
64;17679097826;169.4;-74.4;-167.5;
65;17679347796;175.8;-60.7;-175.1;
66;17679614405;174;-48.5;-175.1;
67;17679872632;174.8;-36.9;-174.8;
68;17680113997;176.1;-23.7;-176.1;
69;17680380806;175.8;-8.9;-177.8;
70;17680622495;174.5;8.2;-177.7;
71;17680880622;173.5;22;-177;
72;17681155612;176.2;33.3;-174.6;
73;17681405558;178.7;41.4;-172.3;
74;17681655579;-178.9;50.2;-170.5;
75;17681905525;-177.7;57.7;-167.3;
76;17682163802;-173.6;65.9;-163.6;
77;17682422204;-167.2;76.5;-156.9;
78;17682680481;-105.8;85;-95.5;
79;17682930452;-28.4;75.1;-18.5;
80;17683188579;-21.9;61.9;-8.9;
81;17683430294;-19.2;49.8;-6.5;
82;17683705159;-13.4;35.9;-2.9;
83;17683955105;-11.6;24.1;-2;
84;17684213382;-10.9;13.9;-1.9;
85;17684454921;-11.1;5;-1.5;
86;17684721230;-10.6;-2.2;-0.5;
87;17684971251;-10.1;-7;-0.2;
88;17685229603;-8.3;-10.9;-0.9;
89;17685487805;-0.6;-12.7;-1.7;
90;17685729520;5.8;-20;0.8;
91;17685996378;9.4;-29;0.5;
92;17686254606;10.4;-25.8;1.4;
93;17686504551;7.7;-19.3;3;
94;17686771160;7.8;-11.8;2.4;
95;17687021181;7;-2.5;3.2;
96;17687271127;5.8;5.4;1;
97;17687529429;1.1;14.3;-0.6;
98;17687796038;1.3;21.4;0.4;
99;17688054315;0.2;26.1;-0.5;
100;17688312592;0;33.7;-1.4;
101;17688562538;0.2;42.2;-1.5;
102;17688803952;0.9;50.5;-0.5;
103;17689070486;1.5;60.1;-0.1;
104;17689320432;-0.7;70.1;-1.9;
105;17689587091;-1;79.2;-2;
106;17689837111;7.8;86.7;8.3;
107;17690095464;167.9;84;168.9;
108;17690353741;171.8;72.2;173.5;
109;17690612093;172.4;54.1;177.1;
110;17690870370;178;33;-175.2;
111;17691120316;177.8;11.4;-174.3;
112;17691361955;175.5;-6.9;-174.1;
113;17691620183;165.9;-21;-170.3;
114;17691886867;163.3;-28.3;-167.2;
115;17692128481;164.2;-31;-164.3;
116;17692395090;166;-35.2;-161.8;
117;17692636404;168;-34.4;-162.4;
