ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;166495939805;2.8;0.3;0.1;
1;166514719138;2.8;0.3;0.1;
2;166514969083;2.8;0.7;0.1;
3;166515219029;2.7;1.2;0.2;
4;166515477306;2.6;1.4;0.3;
5;166515718921;2.4;1.4;0.3;
6;166515968866;2.4;1.4;0.3;
7;166516235475;2.4;0.9;0.2;
8;166516485421;2.4;0;0.2;
9;166516735367;2.2;-0.7;0.1;
10;166517010307;2;-0.9;0.1;
11;166517260253;1.9;-1;0.1;
12;166517501867;1.4;-1;0.1;
13;166517768526;-2;-1.9;0.2;
14;166518010215;-4.8;-2.7;0.5;
15;166518276849;-7;-4;0.5;
16;166518535276;-12.9;-4.9;0.9;
17;166518785147;-14.6;-5.1;1;
18;166519035093;-15.6;-5.8;1;
19;166519293370;-15.5;-5.6;1.3;
20;166519543316;-14.9;-5.6;1.5;
21;166519809924;-14.3;-5.6;1.5;
22;166520059870;-13.9;-5.8;1.6;
23;166520326479;-13.6;-5.8;1.6;
24;166520559762;-13.4;-5.9;1.6;
25;166520826370;-13.2;-5.9;1.7;
26;166521084648;-12.9;-5.9;1.6;
27;166521342925;-12.7;-5.8;1.6;
28;166521609534;-12.5;-5.9;1.7;
29;166521851148;-9.5;-12.9;0.1;
30;166522109425;-4.9;-36;-3.2;
31;166522359371;-3.8;-44.9;-3;
32;166522625980;-3.5;-46.7;-2.6;
33;166522875926;-2.4;-48.6;-4;
34;166523134203;-1.6;-49.8;-4.4;
35;166523384149;-0.5;-52.2;-5.2;
36;166523642426;0.9;-59.1;-5.7;
37;166523900703;2.9;-65.9;-6.7;
38;166524150649;5.7;-72;-8.7;
39;166524408926;10.5;-77.7;-12.6;
40;166524658872;26.2;-83.8;-28.2;
41;166524925481;50.8;-86.5;-52.1;
42;166525175426;119.4;-86;-120.8;
43;166525425372;150;-82;-151.1;
44;166525683649;156;-78.5;-157;
45;166525933595;160.2;-76.9;-161.5;
46;166526191873;165.6;-72.4;-165.6;
47;166526458481;169.2;-66.8;-167.7;
48;166526700096;172.6;-59.5;-170.5;
49;166526966704;173.7;-56.2;-171.4;
50;166527216650;173.3;-59.5;-171.4;
51;166527474927;172.5;-68.9;-171.1;
52;166527724873;162.6;-78.7;-161.8;
53;166527983150;44.3;-86.7;-43.8;
54;166528241428;5;-76.4;-3.9;
55;166528499705;0.2;-64.6;0.6;
56;166528749651;-0.2;-50.3;1.8;
57;166529016259;0.7;-32.1;3.6;
58;166529257874;1.2;-22.3;3.5;
59;166529516151;1.9;-16.2;3.6;
60;166529782760;2.7;-5.1;5.7;
61;166530024374;2.3;3.6;5.9;
62;166530282651;1.9;7.3;6.3;
63;166530540929;1.6;11.7;6.9;
64;166530799206;2.1;15.9;6.7;
65;166531040820;1.1;13.6;5;
66;166531290491;0.9;12.3;5;
67;166531540437;0.5;12.3;5.1;
68;166531807045;0.6;14.9;5.1;
69;166532065323;0.6;17.1;5.5;
70;166532323600;0.2;17.9;5.7;
71;166532581877;0.1;18.1;5.8;
72;166532823491;-0.1;18.2;5.7;
73;166533081769;-0.1;18.5;5.8;
74;166533356709;-0.3;18.4;5.7;
75;166533606705;-0.4;18;5.7;
76;166533864982;-0.4;17.7;5.7;
77;166534114928;-0.5;18.1;5.6;
78;166534373205;-0.6;18;5.5;
79;166534614819;-0.5;18.1;5.5;
80;166534881428;-0.5;18;5.5;
81;166535131374;-0.5;18;5.4;
82;166535389651;-0.3;17.9;5.4;
83;166535631265;2.8;18.4;5;
84;166535897874;10.6;20.7;4;
85;166536156151;18.1;23.2;4;
86;166536414429;18.6;22.7;3.7;
87;166536664374;24.5;17.2;2;
88;166536922652;27.4;11.4;-0.2;
89;166537180929;27.5;8.3;-1;
90;166537430700;24.7;4;-1.8;
91;166537680645;14.4;-0.7;-2;
92;166537947254;5.9;-2.4;-0.9;
93;166538188869;0.8;-3.4;-0.2;
94;166538455477;0;-6.2;-0.2;
95;166538713755;-0.7;-9.9;0.1;
96;166538972032;-2.3;-16.2;-0.9;
97;166539221978;-1.6;-12.7;0;
98;166539480255;-2.9;-11.3;0.5;
99;166539738532;-3.3;-10.3;1;
100;166539971815;-3.3;-12.6;0.7;
101;166540238424;-3;-13.2;0.9;
102;166540496701;-2.9;-16.8;0.5;
103;166540754978;-3.1;-20.9;0.2;
104;166541013255;-3.2;-23.4;0.2;
105;166541263201;-3;-25.5;0.1;
106;166541521479;-3.7;-16.7;2.1;
107;166541779756;-3.8;-6.5;3.2;
108;166542029702;-3.3;3.2;4.8;
109;166542287979;-3.5;4.3;4.8;
110;166542537925;-4.2;7.3;5.4;
111;166542804533;-4.6;9.5;5.6;
112;166543062811;-4.9;11.2;5.4;
113;166543321088;-5.4;9.5;5.1;
114;166543571034;-5.5;8.3;5.1;
115;166543829311;-5.2;5.5;4.4;
116;166544087588;-4.9;6.9;4.2;
117;166544337534;-6.4;-0.6;2.1;
