ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;155917725846;-2.3;4.1;-0.4;
1;155917975792;-2.4;4;-0.3;
2;155918234094;-2.2;4;-0.3;
3;155918492371;-2.3;4;-0.3;
4;155918750648;-2.4;3.9;-0.3;
5;155918983931;-2.5;3.9;-0.3;
6;155919233852;-2.6;3.8;-0.3;
7;155919492254;-2.9;3.4;-0.3;
8;155919758813;-3.4;3.1;-0.4;
9;155920000427;-3.7;2.8;-0.4;
10;155920258754;-4.8;2;-0.7;
11;155920508725;-8.5;0.2;-0.9;
12;155920758596;-9.4;-1;-0.3;
13;155921033711;-7.5;-3.1;-0.1;
14;155921283382;-6.6;-4.1;0;
15;155921541759;-6.6;-3.5;-0.6;
16;155921791855;-6.2;-2.4;-0.6;
17;155922041801;-5.9;-2.1;-0.1;
18;155922308410;-5.9;-1.7;-0.1;
19;155922558355;-6.1;-1.1;0.2;
20;155922808301;-6.1;-0.7;0.3;
21;155923058247;-5.9;-1.5;0.3;
22;155923333037;-6;-3;0.2;
23;155923582983;-6.2;-3.1;0;
24;155923841360;-6;-3;-0.1;
25;155924091281;-6;-3.1;-0.1;
26;155924349508;-5.9;-3.6;-0.3;
27;155924599454;-5.9;-3.5;-0.3;
28;155924857731;-6;-3;-0.4;
29;155925116009;-5.6;0.7;-1.3;
30;155925374286;-5.6;11.1;-4.2;
31;155925632563;-6.3;22.8;-3.9;
32;155925890840;-7.9;37.4;-3.1;
33;155926132455;-10.6;52.2;-3.7;
34;155926390732;-7.6;63.1;0.3;
35;155926649009;-4.8;67.7;6.2;
36;155926898955;-4.5;72.8;5.1;
37;155927157232;-11.4;77.5;-0.9;
38;155927423691;-3.6;78.4;6.2;
39;155927665305;-2.4;79.4;6.3;
40;155927923582;-9.1;79;-1;
41;155928181935;-6.5;76.2;2.1;
42;155928440212;-6.9;74.9;1.4;
43;155928690158;-8.1;74.6;0.2;
44;155928956767;-6.7;74.3;2;
45;155929198456;-6.9;73.9;2.4;
46;155929456733;-8.2;74.4;0.8;
47;155929715010;-7.5;74.9;1.4;
48;155929964981;-6.5;85.3;1.5;
49;155930231590;179.3;82.2;-173.5;
50;155930481536;175.4;74.4;-177.2;
51;155930731481;171.6;70.4;179.4;
52;155930998265;166.4;70;174.5;
53;155931247911;165.1;68.1;171.7;
54;155931506213;168.7;64.6;174.6;
55;155931756159;171.7;62.2;178.2;
56;155932014436;171.3;62.9;177.6;
57;155932264432;171.5;66.9;178.5;
58;155932522709;172;67.6;179;
59;155932764323;171.8;66.4;179.1;
60;155933039264;171.9;64.2;179.3;
61;155933289210;174.5;60.2;-178.6;
62;155933555818;175.2;50.8;-177.7;
63;155933797433;173.9;38.8;-178.2;
64;155934055710;173.9;27.5;-178.5;
65;155934297324;172.6;20.2;179.6;
66;155934563933;173.4;13.5;179.6;
67;155934822210;174.1;7.1;-179.2;
68;155935072156;172.3;4.7;179.7;
69;155935338965;171.3;5.8;179.2;
70;155935588660;172.2;5.5;-179.9;
71;155935838856;172.7;3.8;-178.6;
72;155936088802;172.5;3.4;-178.6;
73;155936355186;171.5;4.3;-178.9;
74;155936605106;171.5;2.4;-178.9;
75;155936863384;171.4;0.4;-179;
76;155937113480;171.1;-2.7;-178.8;
77;155937371607;170.9;-5.6;-179;
78;155937629884;170.7;-7.7;-179.2;
79;155937888161;170.3;-8.7;-179.3;
80;155938138107;170;-9.4;-179;
81;155938396409;169.6;-5.9;-178.5;
82;155938654712;170.2;0.7;-178.9;
83;155938904832;170.7;2.5;-178.5;
84;155939162885;170.8;1.9;-178.1;
85;155939421162;171.8;-0.2;-177.8;
86;155939671108;170;-5.5;-178.4;
87;155939929385;169.9;-14.6;-177.4;
88;155940179381;168.8;-21.7;-174.7;
89;155940429351;166.2;-33.7;-174.5;
90;155940695960;168.8;-39.8;-178.9;
91;155940962569;168.7;-45.2;179.5;
92;155941204183;169.9;-52.6;179;
93;155941454129;169.1;-61.4;179.4;
94;155941712406;169.6;-66.5;177.1;
95;155941979015;170.2;-73;175.5;
96;155942237292;172.5;-80.4;173.2;
97;155942495570;176.3;-86.3;170.6;
98;155942737184;171.1;-83.2;174.3;
99;155943012174;174.8;-82.3;171;
100;155943262145;162.7;-82.4;-176.4;
101;155943503759;158.8;-82.9;-171.9;
102;155943770343;164.9;-81.4;-177.4;
103;155944028645;169.9;-64.3;179.6;
104;155944286748;171.6;-37.4;-180;
105;155944536668;173.5;-27.3;-179.9;
106;155944786639;172.5;-21.4;-179.4;
107;155945044916;172.6;-19;-179;
108;155945303194;174.2;-23;-178.5;
109;155945544833;174.6;-36;-178.9;
110;155945803110;169.3;-53.3;-173.9;
111;155946069719;160.4;-68.2;-166.1;
112;155946319665;125.8;-82.6;-133.6;
113;155946586273;17.9;-79.4;-28.8;
114;155946844601;-4.8;-73.5;-7.7;
115;155947094646;-10.7;-64.9;-3.2;
116;155947336186;-11.4;-66.1;-2.7;
