ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;15461531556;-3.4;3.9;-8.3;
1;15461781502;-3.5;4.1;-8.4;
2;15462039779;-3.3;4.2;-8.4;
3;15462298056;-3.4;4.2;-8.3;
4;15462556333;-3.5;4.2;-8.2;
5;15462814611;-3.3;4.1;-8.3;
6;15463072888;-4.5;2.5;-8.5;
7;15463322834;-10.2;-2.2;-8.5;
8;15463572779;-12.1;-8.2;-7.1;
9;15463831057;-13;-11.1;-6.2;
10;15464081003;-13;-11.5;-5.8;
11;15464339280;-13.5;-11.3;-5.8;
12;15464597557;-13.5;-10.6;-5.9;
13;15464847503;-13.2;-10.3;-5.9;
14;15465105780;-14;-9.5;-5.8;
15;15465364057;-15.8;-9.2;-5.5;
16;15465614003;-15.7;-8.4;-5.3;
17;15465872280;-15.3;-7.8;-5.8;
18;15466130558;-14.1;-6.4;-6.6;
19;15466380503;-12.6;-4.7;-7.2;
20;15466638781;-11.9;-1.5;-8.2;
21;15466897058;-11.4;3.7;-9;
22;15467147004;-12.2;12;-11;
23;15467405281;-13.2;20.2;-12.6;
24;15467663558;-13.7;22.9;-13.2;
25;15467913504;-12.8;16;-11.6;
26;15468171781;-14;7.8;-9.6;
27;15468430059;-13.6;6.2;-8.6;
28;15468680004;-13.6;6;-8.6;
29;15468938282;-14.1;6.5;-8.5;
30;15469204815;-13.8;6.9;-8.4;
31;15469463093;-13.5;7.1;-8.3;
32;15469713113;-13.3;7.2;-8.2;
33;15469971391;-12.7;8.2;-8.4;
34;15470213005;-13;10.2;-8.4;
35;15470479614;-14.6;15.1;-9.2;
36;15470737891;-14.9;14.6;-9.3;
37;15470996168;-14.9;14.3;-9.4;
38;15471246114;-14.3;14.8;-9.6;
39;15471504391;-13.4;21.4;-11.1;
40;15471762669;-14.2;29.7;-13.4;
41;15472012614;-15.5;35.3;-15.3;
42;15472270842;-15.5;40.3;-15.4;
43;15472529094;-14.3;40.6;-14.8;
44;15472779040;-12.8;36.9;-13.8;
45;15473037317;-10.6;31.5;-11.8;
46;15473287313;-8;27.1;-10;
47;15473545590;-4.6;24.4;-8.9;
48;15473803867;-2.6;20.4;-8.5;
49;15474053838;-2.7;17.8;-8.6;
50;15474312115;-6.6;15.6;-8.8;
51;15474570393;-9.6;12;-8.3;
52;15474820338;-9.7;11.3;-7.9;
53;15475078616;-9.2;10.1;-7.2;
54;15475336893;-10.7;9.8;-7.1;
55;15475586839;-11.7;9.5;-7.3;
56;15475845116;-12.1;9;-7.1;
57;15476103393;-13.9;8.1;-7.5;
58;15476353339;-13.9;1.6;-7.6;
59;15476611616;-13.1;-3.6;-7.6;
60;15476869893;-11.5;-4.9;-7.2;
61;15477119839;-10.7;-6.2;-6.8;
62;15477378116;-9.9;-6.4;-7;
63;15477636394;-8.2;-10.8;-7.1;
64;15477886339;-7.9;-9.7;-6.8;
65;15478144617;-8;0.5;-7.3;
66;15478402894;-10;9.2;-8.2;
67;15478652840;-10.7;10.2;-8.7;
68;15478911117;-11.1;10.1;-9;
69;15479169394;-14;10.1;-9.1;
70;15479419340;-14.2;10.4;-9.4;
71;15479677617;-13.5;10.6;-9.6;
72;15479927563;-13.2;10.5;-9.7;
73;15480185840;-13.5;10.1;-9.6;
74;15480444118;-13.8;9.5;-9.4;
75;15480702395;-13.6;9.1;-9.2;
76;15480952341;-13.2;8.7;-9.1;
77;15481210618;-13;8.6;-9.1;
78;15481468895;-12.9;7.5;-8.2;
79;15481718841;-12.7;7.6;-8;
80;15481977118;-12.4;7;-8.1;
81;15482235395;-12.8;5.6;-8.4;
82;15482485341;-13;5.4;-8.3;
83;15482743619;-12.4;5;-8.2;
84;15483001896;-17.7;3.7;-8.2;
85;15483251842;-17.9;4.1;-8.5;
86;15483510119;-17.8;3.9;-8.8;
87;15483768396;-17.2;3.7;-9.1;
88;15484018342;-14.8;2.1;-8.7;
89;15484276619;-14.2;-1.1;-8;
90;15484526565;-13.1;-3.3;-7.4;
91;15484784842;-12.4;-3.2;-7.2;
92;15485043119;-12.4;-2.4;-7.4;
93;15485301397;-12.2;-1.1;-7.6;
94;15485551342;-12.1;1.4;-8.1;
95;15485809620;-11.8;1.4;-8.3;
96;15486059565;-11.8;1.4;-8.2;
97;15486317843;-11.6;1.3;-8.2;
98;15486576120;-11.4;1.2;-8.1;
99;15486826066;-11.4;1.3;-8.2;
100;15487084343;-11.3;1.5;-8.3;
101;15487342620;-11.3;1.5;-8.2;
102;15487592566;-11.2;1.8;-8.3;
103;15487850843;-11.3;2.6;-8.5;
104;15488109121;-11.6;6.4;-7.9;
105;15488359066;-11.3;9.8;-9.4;
106;15488617344;-12.6;11.3;-9.5;
107;15488875621;-12.3;10.9;-9.3;
108;15489125567;-10.5;8.2;-9.1;
109;15489383844;-8.9;6.2;-8.4;
110;15489642121;-8.3;5.8;-7.9;
111;15489892067;-8.3;5.8;-7.9;
112;15490150344;-8.4;5.4;-7.8;
