ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;172662237414;5.1;0.6;2.1;
1;172662487360;5;0.6;2.1;
2;172662745637;5;0.6;2;
3;172662995583;5;0.5;2.1;
4;172663253860;5.1;0.5;2.1;
5;172663495475;5;0.4;2.2;
6;172663753752;5;0.2;2.1;
7;172664003698;1;-0.4;2;
8;172664253643;-7.9;-2.2;2.5;
9;172664520252;-9.8;-2.4;3.1;
10;172664770198;-11.2;-2.2;3.6;
11;172665028475;-11;-2.5;3.9;
12;172665278421;-10.9;-2.5;4;
13;172665545030;-10.8;-2.3;3.9;
14;172665803307;-10.6;-2.4;3.8;
15;172666036590;-10.4;-2.5;3.8;
16;172666311530;-10.7;-2.7;3.7;
17;172666553144;-10.6;-2.7;3.8;
18;172666811422;-10.1;-2.8;3.7;
19;172667078030;-10.3;-3.4;3.5;
20;172667311313;-10.3;-3.6;3.7;
21;172667577922;-10.1;-3.6;3.7;
22;172667844531;-9.9;-3.6;3.6;
23;172668086145;-9.7;-3.4;3.6;
24;172668344422;-9.8;-3.5;3.6;
25;172668611031;-9.8;-3.4;3.5;
26;172668852645;-9.8;-3.4;3.5;
27;172669127585;-9.8;-3.5;3.6;
28;172669377531;-9.7;-3.4;3.5;
29;172669644140;-9.6;-3.4;3.5;
30;172669885754;-9.8;-3.4;3.5;
31;172670144032;-9.8;-3.6;3.7;
32;172670402309;-9.9;-3.6;3.8;
33;172670643923;-9.9;-3.7;3.8;
34;172670910532;-9.7;-3.6;3.7;
35;172671168809;-9.7;-3.7;3.8;
36;172671418755;-9.7;-3.7;3.8;
37;172671677032;-9.7;-3.8;3.8;
38;172671926978;-9.6;-3.8;3.8;
39;172672193587;-9.7;-3.8;3.8;
40;172672426869;-9.7;-3.8;3.7;
41;172672710141;-9.7;-3.7;3.6;
42;172672951755;-9.7;-3.7;3.6;
43;172673218364;-9.4;-3.6;3.4;
44;172673459978;-9.6;-3.6;3.3;
45;172673718256;-9.5;-3.6;3.3;
46;172673976533;-9.6;-3.5;3.3;
47;172674243142;-9.6;-3.6;3.3;
48;172674493088;-9.5;-3.6;3.3;
49;172674734702;-9.4;-3.7;3.3;
50;172674984648;-9.2;-3.7;3.2;
51;172675242925;-9.2;-3.8;3.2;
52;172675509534;-9.6;-4;3.2;
53;172675751148;-9.3;-4;3.2;
54;172676026088;-9.1;-4.3;3.2;
55;172676276034;-9.4;-4.3;3.2;
56;172676525980;-9.7;-4.3;3.2;
57;172676784257;-9.9;-4.3;3.3;
58;172677042534;-9.8;-4.2;3.2;
59;172677292480;-9.8;-4;3.1;
60;172677550757;-9.8;-4.1;3.2;
61;172677817366;-9.9;-4.1;3.3;
62;172678050649;-9.9;-4;3.3;
63;172678317258;-10;-3.2;3.3;
64;172678575535;-9.7;0.5;3.4;
65;172678825481;-9.6;8.2;4;
66;172679083758;-8.9;17.5;4.2;
67;172679342035;-8.1;24.3;4.5;
68;172679583649;-7.5;26.3;5;
69;172679850258;-8;23.9;4.7;
70;172680100204;-8.9;18.8;4.2;
71;172680358506;-9.7;11.6;4.3;
72;172680616783;-10.5;6.1;3.9;
73;172680866729;-10.5;4.3;3.6;
74;172681116675;-10.5;4.6;3.5;
75;172681374952;-10.4;4.4;3.4;
76;172681633230;-10.3;4.4;3.4;
77;172681891507;-10.1;4.5;3.5;
78;172682149784;-10.1;4.7;3.4;
79;172682408061;-10.1;4.5;3.3;
80;172682658007;-10;4.5;3.3;
81;172682907953;-10.4;4.7;3.2;
82;172683157899;-10.6;4.8;3.1;
83;172683424532;-10.5;4.8;2.9;
84;172683682810;-10.6;4.4;3.1;
85;172683941087;-10.4;4.7;3.1;
86;172684191033;-10.4;4.7;3;
87;172684449310;-10.4;4.6;3.1;
88;172684699256;-10.3;4.4;3.1;
89;172684957533;-10.3;4.3;3;
90;172685215810;-10.4;4.1;3.1;
91;172685465756;-10.3;4;3.1;
92;172685724033;-10.2;4.1;3.2;
93;172685990642;-10.2;4.1;3.2;
94;172686232256;-10;4.2;3.1;
95;172686490534;-10.1;4.1;3.3;
96;172686748811;-10.1;4.2;3.2;
97;172687007088;-10.2;4.1;3.3;
98;172687248702;-10.2;4.1;3.2;
99;172687515311;-10.2;4.2;3.2;
100;172687773588;-10.1;4.2;3.2;
101;172688023534;-10.1;4.2;3.2;
102;172688273480;-9.9;4.1;3.2;
103;172688548420;-9.8;4;3.2;
104;172688790034;-9.8;3.8;3.3;
105;172689048312;-9.8;3.5;3.5;
106;172689298258;-10;3.5;3.4;
107;172689556535;-10;3.4;3.3;
108;172689806481;-10;3.3;3.5;
109;172690064758;-10.1;3.5;3.4;
110;172690323035;-10.2;3.6;3.3;
111;172690581312;-10;3.6;3.3;
112;172690831258;-10;3.6;3.4;
113;172691089535;-10;3.6;3.4;
114;172691347813;-10.1;3.6;3.4;
115;172691597758;-9.9;3.5;3.4;
116;172691856036;-9.9;3.5;3.5;
