ID; TimeStamp; HMDRX; HMDRY; HMDRZ;
0;174780491869;1.3;3;-3.9;
1;174780750146;1.3;3.1;-3.9;
2;174781000092;1.4;3.1;-3.9;
3;174781258619;1.5;3;-4;
4;174781508565;1.6;2.9;-4;
5;174781741672;1.8;2.8;-4;
6;174781999775;1.9;2.6;-3.9;
7;174782241389;2.2;1.1;-4.1;
8;174782507998;2.7;-3.5;-4.1;
9;174782766275;3.3;-9;-4.2;
10;174783007889;3.8;-14.7;-4.4;
11;174783283004;3.8;-19.3;-4.7;
12;174783524619;2.7;-19;-4.3;
13;174783782896;-0.1;-19.6;-3.9;
14;174784049505;-3.8;-19.7;-3.6;
15;174784307782;-3.6;-19;-3.7;
16;174784541065;-3.2;-20.1;-4.1;
17;174784807673;-2.9;-20.1;-4;
18;174785065951;-2.7;-19.9;-4;
19;174785315896;-2.5;-19.7;-4;
20;174785565842;-2.4;-19.6;-3.9;
21;174785840783;-2.1;-19.4;-4.3;
22;174786082397;-2;-19.5;-4.6;
23;174786340674;-1.8;-20;-4.7;
24;174786607283;-2;-19.8;-4.7;
25;174786865560;-1.9;-19.9;-4.5;
26;174787115506;-1.7;-19.8;-4.5;
27;174787373783;-1.6;-19.7;-4.4;
28;174787623729;-1.5;-19.7;-4.4;
29;174787882006;-1.4;-19.6;-4.5;
30;174788140283;-1.7;-19.4;-4.4;
31;174788406892;-3.4;-16.5;-4.1;
32;174788640175;-5.9;-7.8;-3.8;
33;174788898452;-6;-2.9;-4.4;
34;174789156730;-5.5;-5.7;-5;
35;174789415007;-4.7;-8.9;-5;
36;174789673284;-4.2;-10.7;-5;
37;174789931561;-3.8;-11.2;-5.1;
38;174790181507;-3.5;-11.7;-5;
39;174790439784;-3.5;-12.3;-4.9;
40;174790698062;-3.4;-12.3;-4.9;
41;174790948007;-3.2;-12.4;-4.9;
42;174791197953;-3.2;-12.3;-4.8;
43;174791464562;-3.5;-12.4;-4.9;
44;174791714508;-3.3;-12.4;-4.8;
45;174791972785;-3.3;-12.5;-4.8;
46;174792231062;-3.1;-12.5;-4.9;
47;174792480658;-2.7;-12.5;-4.8;
48;174792730554;-2.8;-12.7;-4.8;
49;174792997163;-2.7;-13;-4.6;
50;174793247133;-2.8;-13.5;-4.4;
51;174793505411;-2.6;-13.7;-4.5;
52;174793747025;-2.4;-13.9;-4.5;
53;174794013634;-1.9;-13.9;-4.6;
54;174794271911;-1.7;-13.8;-4.8;
55;174794521857;-1.5;-13.6;-4.9;
56;174794780134;-1.5;-13.5;-5;
57;174795038411;-1.5;-13.6;-4.9;
58;174795288357;-1.5;-13.6;-5;
59;174795546634;-1.5;-13.6;-4.9;
60;174795796580;-2.2;-13.5;-4.7;
61;174796063189;-4.8;-11.7;-4.4;
62;174796313135;-7.2;-9.1;-4.1;
63;174796571412;-7.3;-7.9;-4.2;
64;174796829689;-6.7;-7.6;-4;
65;174797079635;-6.6;-7.6;-4;
66;174797337912;-6.3;-7.5;-4.2;
67;174797596189;-5.9;-7.6;-4.2;
68;174797854467;-5.8;-7.7;-4.3;
69;174798104412;-5.6;-7.8;-4.3;
70;174798362690;-5.3;-8.4;-4.3;
71;174798612635;-5.3;-8.6;-4.3;
72;174798854250;-5;-8.9;-4.3;
73;174799129190;-4.6;-12.4;-4.7;
74;174799379136;-3.9;-27.7;-5.7;
75;174799637413;-2.8;-46.9;-5.1;
76;174799895690;-0.7;-61.3;-7.6;
77;174800145636;-2.6;-68.1;-5.2;
78;174800395582;9.5;-78.3;-16.1;
79;174800653859;157.9;-84;-162.1;
80;174800920468;168.1;-70.5;-171.9;
81;174801153751;168.9;-61;-172.2;
82;174801428691;171.3;-54.6;-173.3;
83;174801678637;172.1;-49.3;-173.4;
84;174801928582;171.7;-47.9;-173.6;
85;174802195191;171.4;-49.1;-174.4;
86;174802453468;172;-48;-175.5;
87;174802703414;170;-55.5;-174.3;
88;174802961691;158.9;-70.9;-163.7;
89;174803203306;133.7;-81.8;-138.2;
90;174803469914;45.5;-84.3;-50.1;
91;174803719860;15.8;-74;-20.3;
92;174803978137;9.8;-65.8;-14.9;
93;174804244746;5.1;-57;-11.9;
94;174804494692;-1.6;-32.1;-7.9;
95;174804752969;-5;6.8;-7.1;
96;174805002915;-10.9;37.5;-8.4;
97;174805252861;-19;58.8;-17.1;
98;174805511138;-24.4;66.7;-22.5;
99;174805761084;-17;59.5;-15.4;
100;174806019361;-9.5;43.9;-8.2;
101;174806285970;-6.2;35.3;-6.8;
102;174806535916;-3.4;29.5;-7.5;
103;174806794193;-0.4;23.1;-6;
104;174807044139;-0.1;16.8;-5.3;
105;174807302416;1.2;11.1;-4.3;
106;174807552362;1.9;6.9;-4.5;
107;174807810639;3.6;5;-5.2;
108;174808077248;0.7;0.3;-4.8;
109;174808318862;-0.6;-6.7;-4.1;
110;174808577139;0.4;-11;-3.7;
111;174808818754;0.3;-9.1;-3.7;
112;174809093694;-0.4;-7.8;-3.4;
113;174809335308;-0.7;-7.6;-3.4;
114;174809601917;-0.3;-7;-3.6;
115;174809851863;0;-5.9;-3.7;
116;174810118471;0.4;-4.7;-3.8;
